snapshot_id,project_id,snapshot_date,reported_progress_pct,cumulative_expenditure,status_snapshot,data_type
PS0016816,P02849,2026-07-01,74.3,96000,Stalled,SYNTHETIC_DEMO
PS0016817,P02850,2025-01-01,49.3,130000,Stalled,SYNTHETIC_DEMO
PS0016818,P02850,2025-04-01,67.2,175000,Stalled,SYNTHETIC_DEMO
PS0016819,P02850,2025-07-01,67.2,194000,Stalled,SYNTHETIC_DEMO
PS0016820,P02850,2025-10-01,67.2,171000,Stalled,SYNTHETIC_DEMO
PS0016821,P02850,2026-01-01,67.2,283000,Stalled,SYNTHETIC_DEMO
PS0016822,P02850,2026-04-01,67.2,161000,Stalled,SYNTHETIC_DEMO
PS0016823,P02850,2026-07-01,67.2,334000,Stalled,SYNTHETIC_DEMO
PS0016824,P02851,2025-01-01,50.1,229000,Stalled,SYNTHETIC_DEMO
PS0016825,P02851,2025-04-01,50.1,502000,Stalled,SYNTHETIC_DEMO
PS0016826,P02851,2025-07-01,50.1,322000,Stalled,SYNTHETIC_DEMO
PS0016827,P02851,2025-10-01,50.1,333000,Stalled,SYNTHETIC_DEMO
PS0016828,P02851,2026-01-01,50.1,302000,Stalled,SYNTHETIC_DEMO
PS0016829,P02851,2026-04-01,50.1,302000,Stalled,SYNTHETIC_DEMO
PS0016830,P02851,2026-07-01,50.1,192000,Stalled,SYNTHETIC_DEMO
PS0016831,P02852,2025-01-01,15.1,41000,Stalled,SYNTHETIC_DEMO
PS0016832,P02852,2025-04-01,15.1,66000,Stalled,SYNTHETIC_DEMO
PS0016833,P02852,2025-07-01,15.1,63000,Stalled,SYNTHETIC_DEMO
PS0016834,P02852,2025-10-01,15.1,53000,Stalled,SYNTHETIC_DEMO
PS0016835,P02852,2026-01-01,15.1,75000,Stalled,SYNTHETIC_DEMO
PS0016836,P02852,2026-04-01,15.1,63000,Stalled,SYNTHETIC_DEMO
PS0016837,P02852,2026-07-01,15.1,38000,Stalled,SYNTHETIC_DEMO
PS0016838,P02853,2025-10-01,17.9,127000,Stalled,SYNTHETIC_DEMO
PS0016839,P02853,2026-01-01,54.8,63000,Stalled,SYNTHETIC_DEMO
PS0016840,P02853,2026-04-01,54.8,106000,Stalled,SYNTHETIC_DEMO
PS0016841,P02853,2026-07-01,54.8,79000,Stalled,SYNTHETIC_DEMO
PS0016842,P02854,2025-01-01,21.2,72000,Delayed,SYNTHETIC_DEMO
PS0016843,P02854,2025-04-01,52.1,80000,Delayed,SYNTHETIC_DEMO
PS0016844,P02854,2025-07-01,52.1,73000,Delayed,SYNTHETIC_DEMO
PS0016845,P02854,2025-10-01,52.1,54000,Delayed,SYNTHETIC_DEMO
PS0016846,P02854,2026-01-01,52.1,53000,Delayed,SYNTHETIC_DEMO
PS0016847,P02854,2026-04-01,52.1,43000,Delayed,SYNTHETIC_DEMO
PS0016848,P02854,2026-07-01,52.1,53000,Delayed,SYNTHETIC_DEMO
PS0016849,P02855,2025-04-01,10.7,405000,Delayed,SYNTHETIC_DEMO
PS0016850,P02855,2025-07-01,68.6,212000,Delayed,SYNTHETIC_DEMO
PS0016851,P02855,2025-10-01,89.2,209000,Delayed,SYNTHETIC_DEMO
PS0016852,P02855,2026-01-01,89.2,375000,Delayed,SYNTHETIC_DEMO
PS0016853,P02855,2026-04-01,89.2,180000,Delayed,SYNTHETIC_DEMO
PS0016854,P02855,2026-07-01,89.2,433000,Delayed,SYNTHETIC_DEMO
PS0016855,P02856,2025-07-01,12.3,662000,Ongoing,SYNTHETIC_DEMO
PS0016856,P02856,2025-10-01,5.9,783000,Ongoing,SYNTHETIC_DEMO
PS0016857,P02856,2026-01-01,43.6,421000,Ongoing,SYNTHETIC_DEMO
PS0016858,P02856,2026-04-01,59.2,790000,Ongoing,SYNTHETIC_DEMO
PS0016859,P02856,2026-07-01,70.1,401000,Ongoing,SYNTHETIC_DEMO
PS0016860,P02857,2025-01-01,56.7,283000,Delayed,SYNTHETIC_DEMO
PS0016861,P02857,2025-04-01,56.7,159000,Delayed,SYNTHETIC_DEMO
PS0016862,P02857,2025-07-01,56.7,324000,Delayed,SYNTHETIC_DEMO
PS0016863,P02857,2025-10-01,56.7,150000,Delayed,SYNTHETIC_DEMO
PS0016864,P02857,2026-01-01,56.7,352000,Delayed,SYNTHETIC_DEMO
PS0016865,P02857,2026-04-01,56.7,216000,Delayed,SYNTHETIC_DEMO
PS0016866,P02857,2026-07-01,56.7,272000,Delayed,SYNTHETIC_DEMO
PS0016867,P02858,2025-07-01,19.8,990000,Stalled,SYNTHETIC_DEMO
PS0016868,P02858,2025-10-01,63.5,649000,Stalled,SYNTHETIC_DEMO
PS0016869,P02858,2026-01-01,77.1,595000,Stalled,SYNTHETIC_DEMO
PS0016870,P02858,2026-04-01,77.1,878000,Stalled,SYNTHETIC_DEMO
PS0016871,P02858,2026-07-01,77.1,599000,Stalled,SYNTHETIC_DEMO
PS0016872,P02859,2025-04-01,38.8,309000,Stalled,SYNTHETIC_DEMO
PS0016873,P02859,2025-07-01,39.9,158000,Stalled,SYNTHETIC_DEMO
PS0016874,P02859,2025-10-01,39.9,238000,Stalled,SYNTHETIC_DEMO
PS0016875,P02859,2026-01-01,39.9,242000,Stalled,SYNTHETIC_DEMO
PS0016876,P02859,2026-04-01,39.9,214000,Stalled,SYNTHETIC_DEMO
PS0016877,P02859,2026-07-01,39.9,283000,Stalled,SYNTHETIC_DEMO
PS0016878,P02860,2025-01-01,89.7,311000,Stalled,SYNTHETIC_DEMO
PS0016879,P02860,2025-04-01,89.7,229000,Stalled,SYNTHETIC_DEMO
PS0016880,P02860,2025-07-01,89.7,195000,Stalled,SYNTHETIC_DEMO
PS0016881,P02860,2025-10-01,89.7,199000,Stalled,SYNTHETIC_DEMO
PS0016882,P02860,2026-01-01,89.7,207000,Stalled,SYNTHETIC_DEMO
PS0016883,P02860,2026-04-01,89.7,284000,Stalled,SYNTHETIC_DEMO
PS0016884,P02860,2026-07-01,89.7,251000,Stalled,SYNTHETIC_DEMO
PS0016885,P02861,2025-01-01,37.1,99000,Stalled,SYNTHETIC_DEMO
PS0016886,P02861,2025-04-01,70.8,118000,Stalled,SYNTHETIC_DEMO
PS0016887,P02861,2025-07-01,70.8,86000,Stalled,SYNTHETIC_DEMO
PS0016888,P02861,2025-10-01,70.8,54000,Stalled,SYNTHETIC_DEMO
PS0016889,P02861,2026-01-01,70.8,110000,Stalled,SYNTHETIC_DEMO
PS0016890,P02861,2026-04-01,70.8,109000,Stalled,SYNTHETIC_DEMO
PS0016891,P02861,2026-07-01,70.8,113000,Stalled,SYNTHETIC_DEMO
PS0016892,P02862,2025-01-01,59.1,106000,Stalled,SYNTHETIC_DEMO
PS0016893,P02862,2025-04-01,59.1,104000,Stalled,SYNTHETIC_DEMO
PS0016894,P02862,2025-07-01,59.1,143000,Stalled,SYNTHETIC_DEMO
PS0016895,P02862,2025-10-01,59.1,130000,Stalled,SYNTHETIC_DEMO
PS0016896,P02862,2026-01-01,59.1,160000,Stalled,SYNTHETIC_DEMO
PS0016897,P02862,2026-04-01,59.1,136000,Stalled,SYNTHETIC_DEMO
PS0016898,P02862,2026-07-01,59.1,112000,Stalled,SYNTHETIC_DEMO
PS0016899,P02863,2025-01-01,94.6,863000,Stalled,SYNTHETIC_DEMO
PS0016900,P02863,2025-04-01,94.6,754000,Stalled,SYNTHETIC_DEMO
PS0016901,P02863,2025-07-01,94.6,481000,Stalled,SYNTHETIC_DEMO
PS0016902,P02863,2025-10-01,94.6,846000,Stalled,SYNTHETIC_DEMO
PS0016903,P02863,2026-01-01,94.6,827000,Stalled,SYNTHETIC_DEMO
PS0016904,P02863,2026-04-01,94.6,1090000,Stalled,SYNTHETIC_DEMO
PS0016905,P02863,2026-07-01,94.6,803000,Stalled,SYNTHETIC_DEMO
PS0016906,P02864,2025-10-01,2.2,465000,Ongoing,SYNTHETIC_DEMO
PS0016907,P02864,2026-01-01,33.7,734000,Ongoing,SYNTHETIC_DEMO
PS0016908,P02864,2026-04-01,35.6,758000,Ongoing,SYNTHETIC_DEMO
PS0016909,P02864,2026-07-01,55.8,666000,Ongoing,SYNTHETIC_DEMO
PS0016910,P02865,2025-01-01,72.6,91000,Stalled,SYNTHETIC_DEMO
PS0016911,P02865,2025-04-01,83.0,124000,Stalled,SYNTHETIC_DEMO
PS0016912,P02865,2025-07-01,83.0,154000,Stalled,SYNTHETIC_DEMO
PS0016913,P02865,2025-10-01,83.0,142000,Stalled,SYNTHETIC_DEMO
PS0016914,P02865,2026-01-01,83.0,108000,Stalled,SYNTHETIC_DEMO
PS0016915,P02865,2026-04-01,83.0,136000,Stalled,SYNTHETIC_DEMO
PS0016916,P02865,2026-07-01,83.0,207000,Stalled,SYNTHETIC_DEMO
PS0016917,P02866,2025-10-01,15.1,451000,Ongoing,SYNTHETIC_DEMO
PS0016918,P02866,2026-01-01,15.5,397000,Ongoing,SYNTHETIC_DEMO
PS0016919,P02866,2026-04-01,15.5,858000,Ongoing,SYNTHETIC_DEMO
PS0016920,P02866,2026-07-01,15.5,668000,Ongoing,SYNTHETIC_DEMO
PS0016921,P02867,2025-07-01,16.6,33000,Ongoing,SYNTHETIC_DEMO
PS0016922,P02867,2025-10-01,23.3,83000,Ongoing,SYNTHETIC_DEMO
PS0016923,P02867,2026-01-01,23.3,43000,Ongoing,SYNTHETIC_DEMO
PS0016924,P02867,2026-04-01,23.3,40000,Ongoing,SYNTHETIC_DEMO
PS0016925,P02867,2026-07-01,23.3,41000,Ongoing,SYNTHETIC_DEMO
PS0016926,P02868,2025-01-01,29.8,156000,Stalled,SYNTHETIC_DEMO
PS0016927,P02868,2025-04-01,29.8,95000,Stalled,SYNTHETIC_DEMO
PS0016928,P02868,2025-07-01,29.8,121000,Stalled,SYNTHETIC_DEMO
PS0016929,P02868,2025-10-01,29.8,162000,Stalled,SYNTHETIC_DEMO
PS0016930,P02868,2026-01-01,29.8,108000,Stalled,SYNTHETIC_DEMO
PS0016931,P02868,2026-04-01,29.8,92000,Stalled,SYNTHETIC_DEMO
PS0016932,P02868,2026-07-01,29.8,82000,Stalled,SYNTHETIC_DEMO
PS0016933,P02869,2025-01-01,46.7,91000,Stalled,SYNTHETIC_DEMO
PS0016934,P02869,2025-04-01,46.7,118000,Stalled,SYNTHETIC_DEMO
PS0016935,P02869,2025-07-01,46.7,205000,Stalled,SYNTHETIC_DEMO
PS0016936,P02869,2025-10-01,46.7,177000,Stalled,SYNTHETIC_DEMO
PS0016937,P02869,2026-01-01,46.7,200000,Stalled,SYNTHETIC_DEMO
PS0016938,P02869,2026-04-01,46.7,105000,Stalled,SYNTHETIC_DEMO
PS0016939,P02869,2026-07-01,46.7,129000,Stalled,SYNTHETIC_DEMO
PS0016940,P02870,2025-07-01,15.0,1050000,Ongoing,SYNTHETIC_DEMO
PS0016941,P02870,2025-10-01,15.0,1046000,Ongoing,SYNTHETIC_DEMO
PS0016942,P02870,2026-01-01,15.0,1322000,Ongoing,SYNTHETIC_DEMO
PS0016943,P02870,2026-04-01,15.0,1084000,Ongoing,SYNTHETIC_DEMO
PS0016944,P02870,2026-07-01,15.0,571000,Ongoing,SYNTHETIC_DEMO
PS0016945,P02871,2025-01-01,26.7,119000,Delayed,SYNTHETIC_DEMO
PS0016946,P02871,2025-04-01,26.7,201000,Delayed,SYNTHETIC_DEMO
PS0016947,P02871,2025-07-01,26.7,203000,Delayed,SYNTHETIC_DEMO
PS0016948,P02871,2025-10-01,26.7,329000,Delayed,SYNTHETIC_DEMO
PS0016949,P02871,2026-01-01,26.7,278000,Delayed,SYNTHETIC_DEMO
PS0016950,P02871,2026-04-01,26.7,201000,Delayed,SYNTHETIC_DEMO
PS0016951,P02871,2026-07-01,26.7,116000,Delayed,SYNTHETIC_DEMO
PS0016952,P02872,2025-01-01,29.8,318000,Stalled,SYNTHETIC_DEMO
PS0016953,P02872,2025-04-01,29.8,194000,Stalled,SYNTHETIC_DEMO
PS0016954,P02872,2025-07-01,29.8,265000,Stalled,SYNTHETIC_DEMO
PS0016955,P02872,2025-10-01,29.8,148000,Stalled,SYNTHETIC_DEMO
PS0016956,P02872,2026-01-01,29.8,323000,Stalled,SYNTHETIC_DEMO
PS0016957,P02872,2026-04-01,29.8,294000,Stalled,SYNTHETIC_DEMO
PS0016958,P02872,2026-07-01,29.8,139000,Stalled,SYNTHETIC_DEMO
PS0016959,P02873,2025-01-01,86.0,1255000,Stalled,SYNTHETIC_DEMO
PS0016960,P02873,2025-04-01,86.0,1105000,Stalled,SYNTHETIC_DEMO
PS0016961,P02873,2025-07-01,86.0,986000,Stalled,SYNTHETIC_DEMO
PS0016962,P02873,2025-10-01,86.0,555000,Stalled,SYNTHETIC_DEMO
PS0016963,P02873,2026-01-01,86.0,933000,Stalled,SYNTHETIC_DEMO
PS0016964,P02873,2026-04-01,86.0,1222000,Stalled,SYNTHETIC_DEMO
PS0016965,P02873,2026-07-01,86.0,1164000,Stalled,SYNTHETIC_DEMO
PS0016966,P02874,2025-01-01,85.0,93000,Stalled,SYNTHETIC_DEMO
PS0016967,P02874,2025-04-01,85.0,125000,Stalled,SYNTHETIC_DEMO
PS0016968,P02874,2025-07-01,85.0,96000,Stalled,SYNTHETIC_DEMO
PS0016969,P02874,2025-10-01,85.0,91000,Stalled,SYNTHETIC_DEMO
PS0016970,P02874,2026-01-01,85.0,118000,Stalled,SYNTHETIC_DEMO
PS0016971,P02874,2026-04-01,85.0,116000,Stalled,SYNTHETIC_DEMO
PS0016972,P02874,2026-07-01,85.0,60000,Stalled,SYNTHETIC_DEMO
PS0016973,P02875,2025-01-01,78.3,559000,Stalled,SYNTHETIC_DEMO
PS0016974,P02875,2025-04-01,78.3,929000,Stalled,SYNTHETIC_DEMO
PS0016975,P02875,2025-07-01,78.3,795000,Stalled,SYNTHETIC_DEMO
PS0016976,P02875,2025-10-01,78.3,514000,Stalled,SYNTHETIC_DEMO
PS0016977,P02875,2026-01-01,78.3,384000,Stalled,SYNTHETIC_DEMO
PS0016978,P02875,2026-04-01,78.3,585000,Stalled,SYNTHETIC_DEMO
PS0016979,P02875,2026-07-01,78.3,921000,Stalled,SYNTHETIC_DEMO
PS0016980,P02876,2025-01-01,43.2,320000,Stalled,SYNTHETIC_DEMO
PS0016981,P02876,2025-04-01,43.2,416000,Stalled,SYNTHETIC_DEMO
PS0016982,P02876,2025-07-01,43.2,262000,Stalled,SYNTHETIC_DEMO
PS0016983,P02876,2025-10-01,43.2,191000,Stalled,SYNTHETIC_DEMO
PS0016984,P02876,2026-01-01,43.2,351000,Stalled,SYNTHETIC_DEMO
PS0016985,P02876,2026-04-01,43.2,389000,Stalled,SYNTHETIC_DEMO
PS0016986,P02876,2026-07-01,43.2,254000,Stalled,SYNTHETIC_DEMO
PS0016987,P02877,2025-01-01,79.6,237000,Stalled,SYNTHETIC_DEMO
PS0016988,P02877,2025-04-01,79.6,90000,Stalled,SYNTHETIC_DEMO
PS0016989,P02877,2025-07-01,79.6,128000,Stalled,SYNTHETIC_DEMO
PS0016990,P02877,2025-10-01,79.6,140000,Stalled,SYNTHETIC_DEMO
PS0016991,P02877,2026-01-01,79.6,121000,Stalled,SYNTHETIC_DEMO
PS0016992,P02877,2026-04-01,79.6,113000,Stalled,SYNTHETIC_DEMO
PS0016993,P02877,2026-07-01,79.6,124000,Stalled,SYNTHETIC_DEMO
PS0016994,P02878,2025-01-01,85.4,488000,Stalled,SYNTHETIC_DEMO
PS0016995,P02878,2025-04-01,85.4,250000,Stalled,SYNTHETIC_DEMO
PS0016996,P02878,2025-07-01,85.4,295000,Stalled,SYNTHETIC_DEMO
PS0016997,P02878,2025-10-01,85.4,454000,Stalled,SYNTHETIC_DEMO
PS0016998,P02878,2026-01-01,85.4,274000,Stalled,SYNTHETIC_DEMO
PS0016999,P02878,2026-04-01,85.4,476000,Stalled,SYNTHETIC_DEMO
PS0017000,P02878,2026-07-01,85.4,370000,Stalled,SYNTHETIC_DEMO
PS0017001,P02879,2025-01-01,35.2,125000,Stalled,SYNTHETIC_DEMO
PS0017002,P02879,2025-04-01,35.2,203000,Stalled,SYNTHETIC_DEMO
PS0017003,P02879,2025-07-01,35.2,163000,Stalled,SYNTHETIC_DEMO
PS0017004,P02879,2025-10-01,35.2,268000,Stalled,SYNTHETIC_DEMO
PS0017005,P02879,2026-01-01,35.2,186000,Stalled,SYNTHETIC_DEMO
PS0017006,P02879,2026-04-01,35.2,122000,Stalled,SYNTHETIC_DEMO
PS0017007,P02879,2026-07-01,35.2,289000,Stalled,SYNTHETIC_DEMO
PS0017008,P02880,2025-01-01,10.4,99000,Stalled,SYNTHETIC_DEMO
PS0017009,P02880,2025-04-01,31.8,78000,Stalled,SYNTHETIC_DEMO
PS0017010,P02880,2025-07-01,62.4,127000,Stalled,SYNTHETIC_DEMO
PS0017011,P02880,2025-10-01,87.4,106000,Stalled,SYNTHETIC_DEMO
PS0017012,P02880,2026-01-01,87.4,150000,Stalled,SYNTHETIC_DEMO
PS0017013,P02880,2026-04-01,87.4,86000,Stalled,SYNTHETIC_DEMO
PS0017014,P02880,2026-07-01,87.4,178000,Stalled,SYNTHETIC_DEMO
PS0017015,P02881,2025-01-01,66.9,92000,Stalled,SYNTHETIC_DEMO
PS0017016,P02881,2025-04-01,66.9,180000,Stalled,SYNTHETIC_DEMO
PS0017017,P02881,2025-07-01,66.9,208000,Stalled,SYNTHETIC_DEMO
PS0017018,P02881,2025-10-01,66.9,126000,Stalled,SYNTHETIC_DEMO
PS0017019,P02881,2026-01-01,66.9,150000,Stalled,SYNTHETIC_DEMO
PS0017020,P02881,2026-04-01,66.9,191000,Stalled,SYNTHETIC_DEMO
PS0017021,P02881,2026-07-01,66.9,176000,Stalled,SYNTHETIC_DEMO
PS0017022,P02882,2025-01-01,61.2,299000,Stalled,SYNTHETIC_DEMO
PS0017023,P02882,2025-04-01,61.2,457000,Stalled,SYNTHETIC_DEMO
PS0017024,P02882,2025-07-01,61.2,422000,Stalled,SYNTHETIC_DEMO
PS0017025,P02882,2025-10-01,61.2,427000,Stalled,SYNTHETIC_DEMO
PS0017026,P02882,2026-01-01,61.2,433000,Stalled,SYNTHETIC_DEMO
PS0017027,P02882,2026-04-01,61.2,733000,Stalled,SYNTHETIC_DEMO
PS0017028,P02882,2026-07-01,61.2,525000,Stalled,SYNTHETIC_DEMO
PS0017029,P02883,2025-01-01,26.8,365000,Stalled,SYNTHETIC_DEMO
PS0017030,P02883,2025-04-01,53.6,285000,Stalled,SYNTHETIC_DEMO
PS0017031,P02883,2025-07-01,64.6,461000,Stalled,SYNTHETIC_DEMO
PS0017032,P02883,2025-10-01,72.5,221000,Stalled,SYNTHETIC_DEMO
PS0017033,P02883,2026-01-01,72.5,364000,Stalled,SYNTHETIC_DEMO
PS0017034,P02883,2026-04-01,72.5,325000,Stalled,SYNTHETIC_DEMO
PS0017035,P02883,2026-07-01,72.5,405000,Stalled,SYNTHETIC_DEMO
PS0017036,P02884,2025-01-01,25.5,362000,Stalled,SYNTHETIC_DEMO
PS0017037,P02884,2025-04-01,45.4,185000,Stalled,SYNTHETIC_DEMO
PS0017038,P02884,2025-07-01,45.4,346000,Stalled,SYNTHETIC_DEMO
PS0017039,P02884,2025-10-01,45.4,182000,Stalled,SYNTHETIC_DEMO
PS0017040,P02884,2026-01-01,45.4,305000,Stalled,SYNTHETIC_DEMO
PS0017041,P02884,2026-04-01,45.4,217000,Stalled,SYNTHETIC_DEMO
PS0017042,P02884,2026-07-01,45.4,257000,Stalled,SYNTHETIC_DEMO
PS0017043,P02885,2025-01-01,33.5,59000,Stalled,SYNTHETIC_DEMO
PS0017044,P02885,2025-04-01,33.5,58000,Stalled,SYNTHETIC_DEMO
PS0017045,P02885,2025-07-01,33.5,61000,Stalled,SYNTHETIC_DEMO
PS0017046,P02885,2025-10-01,33.5,59000,Stalled,SYNTHETIC_DEMO
PS0017047,P02885,2026-01-01,33.5,52000,Stalled,SYNTHETIC_DEMO
PS0017048,P02885,2026-04-01,33.5,43000,Stalled,SYNTHETIC_DEMO
PS0017049,P02885,2026-07-01,33.5,77000,Stalled,SYNTHETIC_DEMO
PS0017050,P02886,2025-04-01,16.8,82000,Stalled,SYNTHETIC_DEMO
PS0017051,P02886,2025-07-01,18.1,64000,Stalled,SYNTHETIC_DEMO
PS0017052,P02886,2025-10-01,18.1,112000,Stalled,SYNTHETIC_DEMO
PS0017053,P02886,2026-01-01,18.1,53000,Stalled,SYNTHETIC_DEMO
PS0017054,P02886,2026-04-01,18.1,68000,Stalled,SYNTHETIC_DEMO
PS0017055,P02886,2026-07-01,18.1,97000,Stalled,SYNTHETIC_DEMO
PS0017056,P02887,2025-01-01,74.4,372000,Stalled,SYNTHETIC_DEMO
PS0017057,P02887,2025-04-01,74.4,251000,Stalled,SYNTHETIC_DEMO
PS0017058,P02887,2025-07-01,74.4,448000,Stalled,SYNTHETIC_DEMO
PS0017059,P02887,2025-10-01,74.4,363000,Stalled,SYNTHETIC_DEMO
PS0017060,P02887,2026-01-01,74.4,497000,Stalled,SYNTHETIC_DEMO
PS0017061,P02887,2026-04-01,74.4,395000,Stalled,SYNTHETIC_DEMO
PS0017062,P02887,2026-07-01,74.4,444000,Stalled,SYNTHETIC_DEMO
PS0017063,P02888,2025-01-01,44.8,132000,Stalled,SYNTHETIC_DEMO
PS0017064,P02888,2025-04-01,44.8,245000,Stalled,SYNTHETIC_DEMO
PS0017065,P02888,2025-07-01,44.8,257000,Stalled,SYNTHETIC_DEMO
PS0017066,P02888,2025-10-01,44.8,135000,Stalled,SYNTHETIC_DEMO
PS0017067,P02888,2026-01-01,44.8,212000,Stalled,SYNTHETIC_DEMO
PS0017068,P02888,2026-04-01,44.8,102000,Stalled,SYNTHETIC_DEMO
PS0017069,P02888,2026-07-01,44.8,249000,Stalled,SYNTHETIC_DEMO
PS0017070,P02889,2025-01-01,68.6,187000,Stalled,SYNTHETIC_DEMO
PS0017071,P02889,2025-04-01,68.6,88000,Stalled,SYNTHETIC_DEMO
PS0017072,P02889,2025-07-01,68.6,189000,Stalled,SYNTHETIC_DEMO
PS0017073,P02889,2025-10-01,68.6,77000,Stalled,SYNTHETIC_DEMO
PS0017074,P02889,2026-01-01,68.6,83000,Stalled,SYNTHETIC_DEMO
PS0017075,P02889,2026-04-01,68.6,103000,Stalled,SYNTHETIC_DEMO
PS0017076,P02889,2026-07-01,68.6,87000,Stalled,SYNTHETIC_DEMO
PS0017077,P02890,2025-01-01,75.0,490000,Stalled,SYNTHETIC_DEMO
PS0017078,P02890,2025-04-01,75.0,871000,Stalled,SYNTHETIC_DEMO
PS0017079,P02890,2025-07-01,75.0,490000,Stalled,SYNTHETIC_DEMO
PS0017080,P02890,2025-10-01,75.0,418000,Stalled,SYNTHETIC_DEMO
PS0017081,P02890,2026-01-01,75.0,427000,Stalled,SYNTHETIC_DEMO
PS0017082,P02890,2026-04-01,75.0,874000,Stalled,SYNTHETIC_DEMO
PS0017083,P02890,2026-07-01,75.0,600000,Stalled,SYNTHETIC_DEMO
PS0017084,P02891,2025-04-01,37.5,81000,Stalled,SYNTHETIC_DEMO
PS0017085,P02891,2025-07-01,37.5,72000,Stalled,SYNTHETIC_DEMO
PS0017086,P02891,2025-10-01,37.5,179000,Stalled,SYNTHETIC_DEMO
PS0017087,P02891,2026-01-01,37.5,134000,Stalled,SYNTHETIC_DEMO
PS0017088,P02891,2026-04-01,37.5,73000,Stalled,SYNTHETIC_DEMO
PS0017089,P02891,2026-07-01,37.5,164000,Stalled,SYNTHETIC_DEMO
PS0017090,P02892,2025-01-01,72.4,226000,Stalled,SYNTHETIC_DEMO
PS0017091,P02892,2025-04-01,72.4,198000,Stalled,SYNTHETIC_DEMO
PS0017092,P02892,2025-07-01,72.4,285000,Stalled,SYNTHETIC_DEMO
PS0017093,P02892,2025-10-01,72.4,196000,Stalled,SYNTHETIC_DEMO
PS0017094,P02892,2026-01-01,72.4,289000,Stalled,SYNTHETIC_DEMO
PS0017095,P02892,2026-04-01,72.4,289000,Stalled,SYNTHETIC_DEMO
PS0017096,P02892,2026-07-01,72.4,290000,Stalled,SYNTHETIC_DEMO
PS0017097,P02893,2025-01-01,60.2,397000,Stalled,SYNTHETIC_DEMO
PS0017098,P02893,2025-04-01,60.2,178000,Stalled,SYNTHETIC_DEMO
PS0017099,P02893,2025-07-01,60.2,440000,Stalled,SYNTHETIC_DEMO
PS0017100,P02893,2025-10-01,60.2,485000,Stalled,SYNTHETIC_DEMO
PS0017101,P02893,2026-01-01,60.2,382000,Stalled,SYNTHETIC_DEMO
PS0017102,P02893,2026-04-01,60.2,354000,Stalled,SYNTHETIC_DEMO
PS0017103,P02893,2026-07-01,60.2,200000,Stalled,SYNTHETIC_DEMO
PS0017104,P02894,2025-01-01,63.9,102000,Stalled,SYNTHETIC_DEMO
PS0017105,P02894,2025-04-01,63.9,68000,Stalled,SYNTHETIC_DEMO
PS0017106,P02894,2025-07-01,63.9,72000,Stalled,SYNTHETIC_DEMO
PS0017107,P02894,2025-10-01,63.9,98000,Stalled,SYNTHETIC_DEMO
PS0017108,P02894,2026-01-01,63.9,62000,Stalled,SYNTHETIC_DEMO
PS0017109,P02894,2026-04-01,63.9,77000,Stalled,SYNTHETIC_DEMO
PS0017110,P02894,2026-07-01,63.9,74000,Stalled,SYNTHETIC_DEMO
PS0017111,P02895,2025-01-01,74.3,148000,Delayed,SYNTHETIC_DEMO
PS0017112,P02895,2025-04-01,74.3,114000,Delayed,SYNTHETIC_DEMO
PS0017113,P02895,2025-07-01,74.3,147000,Delayed,SYNTHETIC_DEMO
PS0017114,P02895,2025-10-01,74.3,225000,Delayed,SYNTHETIC_DEMO
PS0017115,P02895,2026-01-01,74.3,166000,Delayed,SYNTHETIC_DEMO
PS0017116,P02895,2026-04-01,74.3,138000,Delayed,SYNTHETIC_DEMO
PS0017117,P02895,2026-07-01,74.3,86000,Delayed,SYNTHETIC_DEMO
PS0017118,P02896,2025-01-01,80.8,176000,Stalled,SYNTHETIC_DEMO
PS0017119,P02896,2025-04-01,80.8,179000,Stalled,SYNTHETIC_DEMO
PS0017120,P02896,2025-07-01,80.8,176000,Stalled,SYNTHETIC_DEMO
PS0017121,P02896,2025-10-01,80.8,207000,Stalled,SYNTHETIC_DEMO
PS0017122,P02896,2026-01-01,80.8,297000,Stalled,SYNTHETIC_DEMO
PS0017123,P02896,2026-04-01,80.8,146000,Stalled,SYNTHETIC_DEMO
PS0017124,P02896,2026-07-01,80.8,257000,Stalled,SYNTHETIC_DEMO
PS0017125,P02897,2025-01-01,36.1,78000,Ongoing,SYNTHETIC_DEMO
PS0017126,P02897,2025-04-01,37.2,93000,Ongoing,SYNTHETIC_DEMO
PS0017127,P02897,2025-07-01,58.5,128000,Ongoing,SYNTHETIC_DEMO
PS0017128,P02897,2025-10-01,68.3,121000,Ongoing,SYNTHETIC_DEMO
PS0017129,P02897,2026-01-01,76.5,122000,Ongoing,SYNTHETIC_DEMO
PS0017130,P02897,2026-04-01,76.5,98000,Ongoing,SYNTHETIC_DEMO
PS0017131,P02897,2026-07-01,76.5,85000,Ongoing,SYNTHETIC_DEMO
PS0017132,P02898,2025-01-01,50.3,283000,Stalled,SYNTHETIC_DEMO
PS0017133,P02898,2025-04-01,50.3,304000,Stalled,SYNTHETIC_DEMO
PS0017134,P02898,2025-07-01,50.3,212000,Stalled,SYNTHETIC_DEMO
PS0017135,P02898,2025-10-01,50.3,342000,Stalled,SYNTHETIC_DEMO
PS0017136,P02898,2026-01-01,50.3,231000,Stalled,SYNTHETIC_DEMO
PS0017137,P02898,2026-04-01,50.3,173000,Stalled,SYNTHETIC_DEMO
PS0017138,P02898,2026-07-01,50.3,307000,Stalled,SYNTHETIC_DEMO
